step,reward,com_y,target_y,h,failed,success,xcom_y,com_y_dot,ankle_eversion_action,ankle_eversion_torque_nm,ankle_eversion_angle_rad,ankle_flexion_action,ankle_flexion_torque_nm,ankle_flexion_angle_rad,hip_abduction_action,hip_abduction_torque_nm,hip_abduction_angle_rad,hip_flexion_action,hip_flexion_torque_nm,hip_flexion_angle_rad
276,2.0,0.0471724899076927,0.045,0.9537768104746235,False,True,0.04717557097219943,1.1078802662073395e-05,0.20266030728816986,6.079809218645096,-0.06925707638323028,0.02816595509648323,1.4082977548241615,-0.06957210555915642,0.031046297401189804,1.5523148700594902,-0.005271227741259763,0.01409488171339035,1.0571161285042763,0.20385618828072957
277,2.0,0.04717259905792562,0.045,0.9537744881292421,False,True,0.04717563457465802,1.091502329214622e-05,0.20266155898571014,6.079846769571304,-0.06925890323509128,0.02816038578748703,1.4080192893743515,-0.06956924935244206,0.031045209616422653,1.5522604808211327,-0.005263247850716145,0.014093689620494843,1.0570267215371132,0.20385867226129858
278,2.0,0.04717270670134468,0.045,0.9537721978437302,False,True,0.04717570031291054,1.0764341906027708e-05,0.20266149938106537,6.079844981431961,-0.06926070220420559,0.02815498784184456,1.407749392092228,-0.06956642576808597,0.031043093651533127,1.5521546825766563,-0.0052553908544353285,0.014092311263084412,1.0569233447313309,0.2038611199970938
279,2.0,0.047172812831846725,0.045,0.953769939747942,False,True,0.047175764368514644,1.0613050204638652e-05,0.20266208052635193,6.079862415790558,-0.06926247257760343,0.02814987674355507,1.4074938371777534,-0.06956363447825581,0.031040888279676437,1.5520444139838219,-0.005247659579905055,0.014091230928897858,1.0568423196673393,0.20386353249177463
280,2.0,0.047172917423364345,0.045,0.9537677143965032,False,True,0.04717582616018795,1.0459151762037822e-05,0.20266269147396088,6.079880744218826,-0.06926421638041212,0.028144430369138718,1.4072215184569359,-0.06956087521389669,0.031039725989103317,1.5519862994551659,-0.005240045368179291,0.014090023934841156,1.0567517951130867,0.20386591057197942
281,2.0,0.04717302064827905,0.045,0.9537655181217223,False,True,0.04717589137926518,1.0322491470621253e-05,0.20266227424144745,6.0798682272434235,-0.06926593389757192,0.028138991445302963,1.4069495722651482,-0.06955814714684302,0.031037595123052597,1.5518797561526299,-0.005232547463176125,0.01408868283033371,1.0566512122750282,0.20386825251437948
282,2.0,0.047173122477181015,0.045,0.9537633515493401,False,True,0.047175954384429196,1.0182890196330785e-05,0.20266304910182953,6.079891473054886,-0.06926762339421846,0.028134044259786606,1.4067022129893303,-0.06955545057050828,0.031035166233778,1.5517583116889,-0.0052251728492319245,0.014087766408920288,1.0565824806690216,0.20387056165845213
283,2.0,0.04717322278512536,0.045,0.9537612173377582,False,True,0.04717601239386285,1.0030794434651158e-05,0.20266412198543549,6.079923659563065,-0.06926928735077025,0.02812906727194786,1.406453363597393,-0.06955278518177004,0.03103439137339592,1.551719568669796,-0.005217910601663343,0.014086641371250153,1.0564981028437614,0.20387283897018654
284,2.0,0.04717332173353031,0.045,0.9537591120525466,False,True,0.04717607353286987,9.894840494878432e-06,0.20266391336917877,6.079917401075363,-0.06927092567371476,0.028124075382947922,1.406203769147396,-0.06955015060866272,0.031032171100378036,1.5516085550189018,-0.005210761255337076,0.014085561037063599,1.05641707777977,0.2038750849734778
285,2.0,0.04717341929063425,0.045,0.9537570363694841,False,True,0.047176132397271205,9.7557103936885e-06,0.2026645988225937,6.079937964677811,-0.06927253857250279,0.02811874821782112,1.405937410891056,-0.06954754629178946,0.031030576676130295,1.5515288338065147,-0.005203723763926699,0.014084331691265106,1.056324876844883,0.20387729888100817
286,2.0,0.04717351549487835,0.045,0.9537549894706733,False,True,0.04717619097787912,9.620424410577977e-06,0.2026648074388504,6.079944223165512,-0.06927412726222654,0.028114020824432373,1.4057010412216187,-0.06954497208287187,0.03102916106581688,1.551458053290844,-0.0051967930505015004,0.01408335566520691,1.0562516748905182,0.20387948206735304
287,2.0,0.04717361041592542,0.045,0.9537529698739272,False,True,0.047176250212643274,9.492104706410043e-06,0.20266492664813995,6.079947799444199,-0.06927569107403515,0.028109394013881683,1.4054697006940842,-0.06954242738754932,0.031027045100927353,1.5513522550463676,-0.00518997199250255,0.014082267880439758,1.0561700910329819,0.20388163433589152
288,2.0,0.0471737040058325,0.045,0.9537509785993086,False,True,0.04717630678295284,9.358990708113746e-06,0.20266567170619965,6.079970151185989,-0.06927723086516302,0.028104126453399658,1.405206322669983,-0.06953991211850077,0.031025763601064682,1.551288180053234,-0.005183256738935849,0.014081187546253204,1.0560890659689903,0.20388375669119413
289,2.0,0.047173796306825624,0.045,0.9537490147483909,False,True,0.04717636323867316,9.230099312640405e-06,0.2026660144329071,6.079980432987213,-0.06927874687811608,0.028099682182073593,1.4049841091036797,-0.06953742598227562,0.03102404996752739,1.5512024983763695,-0.005176646103841018,0.014080211520195007,1.0560158640146255,0.2038858499401989
290,2.0,0.04717388735772712,0.045,0.9537470774951675,False,True,0.047176419523968116,9.1050901498968e-06,0.20266616344451904,6.079984903335571,-0.06928024064324537,0.028094980865716934,1.4047490432858467,-0.06953496799475187,0.031022917479276657,1.5511458739638329,-0.005170133816255804,0.0140790194272995,1.0559264570474625,0.2038879119662214
291,2.0,0.04717397720189089,0.045,0.953745165917215,False,True,0.04717647580821657,8.984416376839333e-06,0.20266656577587128,6.079996973276138,-0.0692817096334158,0.028090309351682663,1.4045154675841331,-0.06953253855196238,0.03102025017142296,1.551012508571148,-0.0051637302243997115,0.014078207314014435,1.0558655485510826,0.20388994609857533
292,2.0,0.047174065682622536,0.045,0.9537432833484566,False,True,0.047176526371291834,8.848073164424708e-06,0.20266757905483246,6.080027371644974,-0.06928315743689244,0.028085801750421524,1.4042900875210762,-0.06953013691911737,0.03102025017142296,1.551012508571148,-0.005157419931704678,0.014077067375183105,1.055780053138733,0.20389195117083722
293,2.0,0.04717415307013467,0.045,0.9537414240396878,False,True,0.04717658335588114,8.738751213627216e-06,0.2026667445898056,6.080002337694168,-0.06928458296169972,0.028081130236387253,1.4040565118193626,-0.06952776260180467,0.031017716974020004,1.5508858487010002,-0.005151208024694402,0.014076031744480133,1.05570238083601,0.2038939267300433
294,2.0,0.04717423924494008,0.045,0.9537395905331897,False,True,0.047176635804770786,8.617480540956679e-06,0.20266786217689514,6.080035865306854,-0.06928598581129419,0.02807679772377014,1.403839886188507,-0.06952541578995222,0.03101634606719017,1.5508173033595085,-0.0051450957757048004,0.014075204730033875,1.0556403547525406,0.20389587536855738
295,2.0,0.047174324189906615,0.045,0.9537377831934762,False,True,0.04717668654736882,8.494496653299599e-06,0.20266829431056976,6.080048829317093,-0.06928736775789661,0.028072386980056763,1.4036193490028381,-0.0695230961896425,0.031015407294034958,1.550770364701748,-0.005139075512890112,0.014074228703975677,1.0555671527981758,0.20389779765090457
296,2.0,0.0471744079982068,0.045,0.9537360000381532,False,True,0.04717673874447005,8.380830018167584e-06,0.20266839861869812,6.080051958560944,-0.06928872812884848,0.02806806191802025,1.4034030959010124,-0.06952080320218561,0.03101348504424095,1.5506742522120476,-0.005133150050851149,0.01407323032617569,1.0554922744631767,0.20389969285398124
297,2.0,0.04717449061478541,0.045,0.9537342422386083,False,True,0.047176788218739524,8.261657861302618e-06,0.20266897976398468,6.08006939291954,-0.06929006790814976,0.02806372195482254,1.403186097741127,-0.0695185364430889,0.031012486666440964,1.5506243333220482,-0.005127315107358694,0.014072276651859283,1.0554207488894463,0.2039015610363224
298,2.0,0.04717457215059787,0.045,0.9537325074340878,False,True,0.0471768396979626,8.15358124628407e-06,0.20266874134540558,6.080062240362167,-0.06929138794616237,0.028059422969818115,1.4029711484909058,-0.06951629519204883,0.031011130660772324,1.5505565330386162,-0.005121567415590216,0.01407121866941452,1.055341400206089,0.20390340081764677
299,2.0,0.04717465262360127,0.045,0.9537307952425261,False,True,0.04717689061377123,8.04730033998613e-06,0.2026692032814026,6.080076098442078,-0.06929268650967738,0.028055183589458466,1.4027591794729233,-0.06951407993085643,0.03100905939936638,1.550452969968319,-0.005115914073860678,0.014070503413677216,1.0552877560257912,0.20390521571441908
300,2.0,0.04717473192604511,0.045,0.9537291079564869,False,True,0.04717693736243087,7.930244384085627e-06,0.20266999304294586,6.080099791288376,-0.06929396617657865,0.02805115282535553,1.4025576412677765,-0.06951189044906533,0.031008776277303696,1.5504388138651848,-0.005110343975807403,0.014069609344005585,1.0552207008004189,0.20390700662200506
301,2.0,0.047174810241404234,0.045,0.9537274416722503,False,True,0.04717698822652303,7.831535912133925e-06,0.2026696354150772,6.080089062452316,-0.06929522629554387,0.02804695814847946,1.402347907423973,-0.06950972552825314,0.031006794422864914,1.5503397211432457,-0.005104860070106748,0.014068476855754852,1.055135764181614,0.20390877008059877
302,2.0,0.04717488748825974,0.045,0.9537257981221332,False,True,0.04717703575781562,7.724685550242194e-06,0.20267032086849213,6.080109626054764,-0.06929646669961238,0.02804301306605339,1.4021506533026695,-0.0695075857180387,0.031005557626485825,1.5502778813242912,-0.005099462853556013,0.014067873358726501,1.0550905019044876,0.20391050998831334
303,2.0,0.047174963640567155,0.045,0.9537241778602733,False,True,0.04717708147025191,7.615230741830903e-06,0.20267091691493988,6.080127507448196,-0.06929768795001907,0.02803879976272583,1.4019399881362915,-0.06950547082508814,0.0310044102370739,1.550220511853695,-0.005094149617534825,0.014066927134990692,1.055019535124302,0.20391222690517807
304,2.0,0.047175038726949385,0.045,0.9537225802776726,False,True,0.047177126912778526,7.508638222991637e-06,0.2026711255311966,6.080133765935898,-0.06929889092515634,0.028034832328557968,1.4017416164278984,-0.06950338037355969,0.03100333735346794,1.550166867673397,-0.005088916640087767,0.014066047966480255,1.0549535974860191,0.20391392032871525
305,2.0,0.04717511281757747,0.045,0.9537210038813304,False,True,0.04717717331103904,7.409062808411138e-06,0.202671080827713,6.08013242483139,-0.06930007570824917,0.028031155467033386,1.4015577733516693,-0.0695013133696952,0.031001951545476913,1.5500975772738457,-0.005083763754842911,0.014065079391002655,1.0548809543251991,0.20391558799092238
306,2.0,0.047175185949943084,0.045,0.9537194478735513,False,True,0.04717721979369734,7.313236561473646e-06,0.20267121493816376,6.080136448144913,-0.0693012428279945,0.02802709862589836,1.401354931294918,-0.06949926988061388,0.03100084885954857,1.5500424429774284,-0.005078688889749642,0.014064304530620575,1.0548228397965431,0.2039172315029258
307,2.0,0.04717525814340448,0.045,0.9537179118424578,False,True,0.04717726587581304,7.219346139647476e-06,0.2026716023683548,6.080148071050644,-0.0693023916485866,0.02802310138940811,1.4011550694704056,-0.06949725001728942,0.030999328941106796,1.5499664470553398,-0.005073694547579344,0.01406349241733551,1.0547619313001633,0.20391885249266584
308,2.0,0.047175329312431055,0.045,0.9537163976078499,False,True,0.04717730855484963,7.116902657477997e-06,0.20267237722873688,6.080171316862106,-0.069303522661803,0.028019621968269348,1.4009810984134674,-0.06949525350366437,0.030998390167951584,1.5499195083975792,-0.005068778238537555,0.014062739908695221,1.0547054931521416,0.2039204515874286
309,2.0,0.04717539947963238,0.045,0.9537149046886727,False,True,0.047177350860843334,7.016720132702048e-06,0.20267267525196075,6.080180257558823,-0.06930463672646908,0.02801567316055298,1.400783658027649,-0.0694932799580788,0.03099740669131279,1.5498703345656395,-0.005063936198334887,0.01406186819076538,1.0546401143074036,0.20392202852204896
310,2.0,0.047175468711700655,0.045,0.9537134316659435,False,True,0.04717739408644366,6.923206827269546e-06,0.2026725709438324,6.080177128314972,-0.06930573433316332,0.028012119233608246,1.4006059616804123,-0.06949132871866852,0.030996274203062057,1.5498137101531029,-0.005059166586283633,0.014061003923416138,1.0545752942562103,0.2039235820829123
311,2.0,0.04717553702147774,0.045,0.9537119782664311,False,True,0.047177436746890844,6.830977708482955e-06,0.20267291367053986,6.080187410116196,-0.06930681437082528,0.028008699417114258,1.400434970855713,-0.06948939966828269,0.030994679778814316,1.5497339889407158,-0.005054473952820562,0.01406031847000122,1.0545238852500916,0.20392511351285358
312,2.0,0.0471756043893047,0.045,0.9537105449084106,False,True,0.04717747791866417,6.736782696276089e-06,0.20267313718795776,6.080194115638733,-0.06930787960324415,0.028004638850688934,1.4002319425344467,-0.06948749257849336,0.030994590371847153,1.5497295185923576,-0.005049846825578438,0.014059416949748993,1.0544562712311745,0.20392662278483312
313,2.0,0.047175670980509433,0.045,0.9537091280742673,False,True,0.047177522911657735,6.659120473095914e-06,0.20267288386821747,6.080186516046524,-0.06930892744457745,0.028001248836517334,1.4000624418258667,-0.06948560751229016,0.030992191284894943,1.5496095642447472,-0.005045296176900894,0.01405876874923706,1.0544076561927795,0.20392811153753843
314,2.0,0.04717573657543159,0.045,0.9537077324376257,False,True,0.0471775607995164,6.5594922153688895e-06,0.20267418026924133,6.08022540807724,-0.06930995932038196,0.027997780591249466,1.3998890295624733,-0.06948374490955997,0.030992012470960617,1.5496006235480309,-0.005040815436614725,0.014058202505111694,1.054365187883377,0.20392958306583212
315,2.0,0.04717580126816383,0.045,0.9537063559965142,False,True,0.047177600401944166,6.469273224063432e-06,0.20267419517040253,6.080225855112076,-0.06931097564219077,0.027994293719530106,1.3997146859765053,-0.06948190339322514,0.03099079057574272,1.549539528787136,-0.005036402741783028,0.014057159423828125,1.0542869567871094,0.20393103309776436
316,2.0,0.04717586509794386,0.045,0.9537049979160881,False,True,0.047177640232637784,6.382978003094397e-06,0.20267412066459656,6.080223619937897,-0.06931197733388016,0.02799072489142418,1.399536244571209,-0.06948008266738745,0.03099001571536064,1.549500785768032,-0.00503205449953829,0.01405644416809082,1.0542333126068115,0.20393246155794323
317,2.0,0.04717592811422696,0.045,0.9537036571441072,False,True,0.047177680625207906,6.30162831014025e-06,0.20267432928085327,6.080229878425598,-0.06931296284749053,0.027987513691186905,1.3993756845593452,-0.0694782824973259,0.03098830208182335,1.5494151040911674,-0.005027777134920014,0.014055721461772919,1.054179109632969,0.2039338689478002
318,2.0,0.04717599021461046,0.045,0.9537023358593518,False,True,0.04717771725401444,6.210038350218383e-06,0.20267504453659058,6.080251336097717,-0.06931393407835129,0.027983933687210083,1.3991966843605042,-0.0694765032210466,0.030988138169050217,1.5494069084525108,-0.0050235624294658636,0.014055095613002777,1.0541321709752083,0.20393525772946877
319,2.0,0.047176051528014074,0.045,0.9537010313188494,False,True,0.04717775668115576,6.1313403611207296e-06,0.2026747763156891,6.080243289470673,-0.06931489055650907,0.027980808168649673,1.3990404084324837,-0.0694747443393947,0.030986648052930832,1.5493324026465416,-0.005019412498234365,0.014054335653781891,1.0540751740336418,0.20393662728039794
320,2.0,0.04717611203188969,0.045,0.9536997440023469,False,True,0.04717779467169629,6.050387561795656e-06,0.202674999833107,6.08024999499321,-0.06931583302087725,0.027977310121059418,1.3988655060529709,-0.06947300573098354,0.030985992401838303,1.5492996200919151,-0.005015324360218492,0.014053642749786377,1.0540232062339783,0.20393797816280135
321,2.0,0.04717617176376139,0.045,0.9536984731114597,False,True,0.04717783293379416,5.973187169883154e-06,0.20267534255981445,6.080260276794434,-0.06931676045475273,0.027974188327789307,1.3987094163894653,-0.06947128704287023,0.0309845469892025,1.549227349460125,-0.005011302065646292,0.01405293494462967,1.0539701208472252,0.20393931022618617
